system:index,blue,blue_1,current_slice,green,green_1,id,nir,nir_1,red,red_1,slice,swir1,swir1_1,swir2,swir2_1,tree_canopy_cover,uncertainty,.geo
9191_0,0.09037578,1585,10,0.065748446,1366,2_00008de4befd89cffbca,0.13247897,1964,0.06642834,1448,-1,0.17309645,1408,0.11404623,922,43,18.743303,
9192_0,0.5478214,4596,10,0.5221528,4366,2_0000dae6d70b0547b494,0.59193575,5148,0.56444407,4731,-1,0.10259705,1329,0.10514089,1053,8,17.328142,
9193_0,0.11242762,1468,10,0.08771911,1189,2_000006120cc1838aecaf,0.1869967,1862,0.08364887,1142,-1,0.116654426,990,0.069977,647,66,17.38935,
9194_0,0.2186342,1324,10,0.18178879,980,2_00005f11b29f7ebd79f5,0.2602026,1743,0.17807303,827,-1,0.11251245,806,0.09037351,517,61,17.593025,
9195_0,0.12299737,1132,10,0.09082923,861,2_00005fe44afe988aadb1,0.1759569,1790,0.07399991,725,-1,0.1117129,933,0.06332992,535,72,17.270336,
9196_0,0.48919064,2627,10,0.4577371,2349,2_0000aaa48931853243b6,0.5584425,3263,0.49126953,2562,-1,0.43184525,1671,0.39005116,1127,10,18.227695,
9197_0,0.13405226,3971,10,0.11957039,3951,2_00002b2fc3fbba961bce,0.25625327,4816,0.14300174,4439,-1,0.25918218,1633,0.17326723,1220,11,18.37497,
9198_0,0.3335635,3511,10,0.31916326,3242,2_0000a15576f25f67f978,0.3915938,3850,0.34373522,3491,-1,0.087655544,934,0.071870975,745,41,18.715878,
9199_0,0.11113996,1043,10,0.092717856,803,1_00003c88a0c16b302fee,0.21484023,1830,0.0879605,676,7,0.16863313,700,0.110608555,369,71,17.117666,
9200_0,0.13157555,1556,10,0.09859666,1323,2_000017beceb116492b7d,0.14801343,1813,0.09311772,1369,-1,0.18012822,1435,0.11887796,993,53,17.7059,
9201_0,0.49971697,1505,10,0.44660455,1157,1_0000992f5135a9c2913a,0.51381814,1764,0.46536726,1019,14,0.15773481,718,0.16641693,439,59,17.557018,
9202_0,0.522948,1377,10,0.4968043,1020,1_00001c4a485559edcc17,0.62405556,1769,0.53638446,824,2,0.071838655,462,0.063120104,245,69,17.52183,
9203_0,0.46627223,1278,10,0.4326601,1023,1_00009c5b4716103a57b4,0.55294186,2116,0.4535914,886,10,0.40644953,534,0.3723864,290,68,17.358324,
9204_0,0.55094093,4906,10,0.55765057,4910,2_0000facfe00bcb7685d3,0.6421958,5693,0.61027855,5424,-1,0.10048455,1172,0.082583115,884,12,17.7059,
9205_0,0.28254208,2657,10,0.26861072,2308,2_0000aeefdbc0c2074926,0.33529767,2635,0.2972024,2387,-1,0.07340964,1081,0.052296605,764,22,18.826586,
9206_0,0.40934137,1348,10,0.3650859,973,1_000001204481c17ea25e,0.4331152,1525,0.378313,818,12,0.11569356,674,0.11700462,466,66,17.52183,
9207_0,0.30261973,1352,10,0.29373044,1091,1_000025a30cdb20da9d6d,0.3800933,2139,0.3114593,975,0,0.062268294,716,0.04893239,415,67,17.373732,
9208_0,0.11516822,1507,10,0.09082144,1304,2_000013090fc7409dce8c,0.16953334,2119,0.09672291,1379,-1,0.23634012,1985,0.16169026,1371,58,17.498827,
9209_0,0.3832307,4261,10,0.33850133,4138,2_00008151492bcb8e4ba4,0.39011213,4858,0.34947887,4560,-1,0.15961118,1140,0.16201423,870,23,18.50261,
9211_0,0.2632882,1540,10,0.22588956,1175,2_0000476d28f4dc2feaea,0.30747098,2056,0.22560099,1059,-1,0.12756874,990,0.10684885,659,58,18.476728,
9212_0,0.12439749,1497,10,0.09846186,1192,1_00003a2325e582ed4cc6,0.21642357,2088,0.09727921,1091,9,0.19622703,1083,0.12829813,756,67,17.7059,
9213_0,0.1322164,1457,10,0.10037506,1233,2_00008351eedda93cb6cd,0.16981097,1983,0.09717122,1273,-1,0.2094965,1664,0.13813931,1128,66,17.487465,
9214_0,0.4644413,3743,10,0.4257474,3388,2_00002f43e2e2ed8221b5,0.46572644,4014,0.4481514,3573,-1,0.10609444,1066,0.10427825,817,32,18.325157,
9215_0,0.30081207,1363,10,0.28763875,1091,1_000025a30cdb20da9d6d,0.3716094,2042,0.30713826,987,0,0.06611369,692,0.052774824,414,67,17.373732,
9216_0,0.32399765,1085,10,0.3042336,827,2_0000c8890032c8728187,0.41050845,1922,0.3081864,676,-1,0.3099108,619,0.2843104,315,70,17.358324,
9217_0,0.4190432,1787,10,0.3740011,1436,1_000001204481c17ea25e,0.4382429,1985,0.3895007,1384,12,0.11027452,1021,0.11208087,760,59,17.557018,
9218_0,0.10818492,1267,10,0.072768815,1014,2_0000323e4e6ac2058409,0.07876435,2138,0.055074025,877,-1,0.01602346,701,0.009099413,380,74,17.593025,
9219_0,0.74621254,6477,10,0.69990635,6088,2_0000b2d32e6b13fc600a,0.72255087,6193,0.7413109,6460,-1,0.12583399,520,0.1416127,457,9,17.42122,
9220_0,0.4947641,1081,10,0.44069022,706,1_0000992f5135a9c2913a,0.5085739,1389,0.45939466,480,14,0.15380163,425,0.16341607,212,66,17.66747,
9221_0,0.13165836,1597,10,0.106960386,1265,1_0000f5a4724357427d0e,0.23966387,2095,0.10679536,1139,9,0.17592396,613,0.11251605,376,65,17.593025,
9222_0,0.41965503,2483,10,0.38186744,2235,1_00006a3f5827478dacbe,0.45010072,2922,0.39923167,2253,3,0.13023174,772,0.12597808,546,61,17.953033,
9223_0,0.08549061,932,10,0.06521963,695,2_00002aa375f546265ab4,0.19920948,1903,0.048322964,495,-1,0.09740137,907,0.051017366,445,69,17.373732,
9224_0,0.079260826,1110,10,0.05773763,844,2_0000fcd1d1328ac3bcea,0.19031845,2133,0.03970746,677,-1,0.052061465,606,0.022062551,287,75,17.117666,
9225_0,0.107499085,1320,10,0.087756924,1180,2_00009ccaad8e7ee5b2ac,0.18067603,2390,0.095915675,1170,-1,0.25181326,1819,0.17198846,1122,52,17.7059,
9226_0,0.24497518,1114,10,0.22356635,885,2_000098bf462e9d4864fd,0.2968111,1993,0.2277306,769,-1,0.31047902,1026,0.24300802,581,69,17.215967,
9227_0,0.13817967,1529,10,0.111828886,1203,2_000070fa7f0b9c4d7088,0.2010598,2067,0.106510125,1107,-1,0.10111038,1019,0.06447305,647,62,17.785145,
9228_0,0.116534404,2872,10,0.096149854,2642,2_0000b2d61717be897fc9,0.22389853,3387,0.11250169,2883,-1,0.21696557,1625,0.12788677,1083,60,18.68862,
